,id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized
4267,305.12,2631.0,,0.0,55.57,0.24,3063.0,,481.41,55.56,432.0,6713.49,0.0,0.0,0.0,0.0,0.0,vehroute_305.12 tripinfo_305.12,DEFAULT_VEHTYPE,1.0,
4268,467.0,2710.0,,0.0,55.55,10.0,3063.0,,489.02,55.57,353.0,5635.79,0.0,0.0,0.0,0.0,0.0,vehroute_467.0 tripinfo_467.0,DEFAULT_VEHTYPE,1.0,
4269,503.3,2946.0,,0.0,55.56,0.55,3063.0,,492.01,55.56,117.0,2256.91,7.0,0.0,0.0,7.0,0.0,vehroute_503.3 tripinfo_503.3,DEFAULT_VEHTYPE,1.0,
4270,355.6,2400.0,,0.0,55.56,0.0,3064.0,,476.21,55.57,664.0,7663.12,0.0,0.0,0.0,164.47,0.0,vehroute_355.6 tripinfo_355.6,DEFAULT_VEHTYPE,1.0,
4271,526.2,2841.0,,0.0,55.55,2.54,3064.0,,481.41,55.56,223.0,3732.3,5.11,0.0,0.0,6.78,0.0,vehroute_526.2 tripinfo_526.2,DEFAULT_VEHTYPE,1.0,
4272,416.0,2718.0,,0.0,55.57,18.0,3065.0,,487.52,55.56,347.0,5465.85,3.0,0.0,0.0,3.0,0.0,vehroute_416.0 tripinfo_416.0,DEFAULT_VEHTYPE,1.0,
4273,463.1,2775.0,,0.0,55.55,0.0,3065.0,,429.88,55.57,290.0,4456.04,0.0,0.0,0.0,17.95,0.0,vehroute_463.1 tripinfo_463.1,DEFAULT_VEHTYPE,1.0,
4274,515.3,2927.0,,0.0,55.56,2.0,3066.0,,481.41,55.56,139.0,2608.87,0.0,0.0,0.0,2.95,0.0,vehroute_515.3 tripinfo_515.3,DEFAULT_VEHTYPE,1.0,
4275,366.6,2475.0,,0.0,55.56,0.0,3067.0,,476.21,55.57,592.0,6713.49,0.0,0.0,0.0,159.53,0.0,vehroute_366.6 tripinfo_366.6,DEFAULT_VEHTYPE,1.0,
4276,466.4,2900.0,,0.0,55.55,0.0,3067.0,,486.13,55.56,167.0,3045.9,0.0,0.0,0.0,0.0,0.0,vehroute_466.4 tripinfo_466.4,DEFAULT_VEHTYPE,1.0,
4277,524.3,2929.0,,0.0,55.55,4.0,3068.0,,489.65,55.55,139.0,2664.89,0.0,0.0,0.0,0.0,0.0,vehroute_524.3 tripinfo_524.3,DEFAULT_VEHTYPE,1.0,
4278,454.6,2970.0,,0.0,55.57,0.0,3068.0,,476.21,55.57,98.0,1990.1,6.16,0.0,0.0,6.16,0.0,vehroute_454.6 tripinfo_454.6,DEFAULT_VEHTYPE,1.0,
4279,509.0,2706.0,,0.0,55.56,6.0,3069.0,,476.21,55.57,363.0,5718.95,1.69,0.0,0.0,3.3,0.0,vehroute_509.0 tripinfo_509.0,DEFAULT_VEHTYPE,1.0,
4280,410.3,2880.0,,0.0,55.57,0.0,3069.0,,486.13,55.56,189.0,3161.33,10.54,0.0,0.0,10.54,0.0,vehroute_410.3 tripinfo_410.3,DEFAULT_VEHTYPE,1.0,
4281,464.0,2704.0,,0.0,55.55,4.0,3070.0,,475.38,55.57,366.0,4807.02,3.06,0.0,0.0,72.07,0.0,vehroute_464.0 tripinfo_464.0,DEFAULT_VEHTYPE,1.0,
4282,427.1,2745.0,,0.0,55.57,0.0,3070.0,,487.52,55.56,325.0,5205.87,0.0,0.0,0.0,1.51,0.0,vehroute_427.1 tripinfo_427.1,DEFAULT_VEHTYPE,1.0,
4283,516.3,2972.0,,0.0,55.56,2.0,3071.0,,494.71,55.55,99.0,2098.47,0.0,0.0,0.0,0.0,0.0,vehroute_516.3 tripinfo_516.3,DEFAULT_VEHTYPE,1.0,
4284,326.9,2426.0,,0.0,55.57,2.93,3072.0,,492.01,55.56,646.0,7007.16,16.27,0.0,0.0,193.61,0.0,vehroute_326.9 tripinfo_326.9,DEFAULT_VEHTYPE,1.0,
4285,389.5,2552.0,,0.0,55.55,2.0,3072.0,,486.13,55.56,520.0,7763.17,2.17,0.0,0.0,13.27,0.0,vehroute_389.5 tripinfo_389.5,DEFAULT_VEHTYPE,1.0,
4286,439.1,2760.0,,0.0,55.57,0.0,3072.0,,494.71,55.55,312.0,4975.61,5.42,0.0,0.0,5.42,0.0,vehroute_439.1 tripinfo_439.1,DEFAULT_VEHTYPE,1.0,
4287,475.0,2704.0,,0.0,55.55,4.0,3073.0,,475.38,55.57,369.0,4731.41,16.0,0.0,0.0,80.37,0.0,vehroute_475.0 tripinfo_475.0,DEFAULT_VEHTYPE,1.0,
4288,424.1,2777.0,,0.0,55.57,2.0,3073.0,,489.65,55.55,296.0,4773.09,4.35,0.0,0.0,4.35,0.0,vehroute_424.1 tripinfo_424.1,DEFAULT_VEHTYPE,1.0,
4289,429.2,2806.0,,0.0,55.57,0.12,3074.0,,490.96,55.57,268.0,4420.34,1.82,0.0,0.0,1.82,0.0,vehroute_429.2 tripinfo_429.2,DEFAULT_VEHTYPE,1.0,
4290,470.2,2864.0,,0.0,55.55,0.36,3074.0,,481.41,55.56,210.0,3626.46,0.51,0.0,0.0,0.51,0.0,vehroute_470.2 tripinfo_470.2,DEFAULT_VEHTYPE,1.0,
4291,482.1,2882.0,,0.0,55.55,2.0,3075.0,,487.52,55.56,193.0,3408.23,0.0,0.0,0.0,0.0,0.0,vehroute_482.1 tripinfo_482.1,DEFAULT_VEHTYPE,1.0,
4292,433.6,2985.0,,0.0,55.57,0.79,3077.0,,489.02,55.57,92.0,1990.1,0.0,0.0,0.0,0.0,0.0,vehroute_433.6 tripinfo_433.6,DEFAULT_VEHTYPE,1.0,
4293,438.0,2718.0,,0.0,55.57,18.0,3078.0,,487.52,55.56,360.0,5718.95,0.0,0.0,0.0,0.0,0.0,vehroute_438.0 tripinfo_438.0,DEFAULT_VEHTYPE,1.0,
4294,423.1,2782.0,,0.0,55.57,0.18,3078.0,,491.1,55.55,296.0,4807.02,2.0,0.0,0.0,2.0,0.0,vehroute_423.1 tripinfo_423.1,DEFAULT_VEHTYPE,1.0,
4295,440.6,3018.0,,0.0,55.56,0.35,3078.0,,490.96,55.57,60.0,1558.62,0.0,0.0,0.0,0.0,0.0,vehroute_440.6 tripinfo_440.6,DEFAULT_VEHTYPE,1.0,
4296,345.4,2404.0,,0.0,55.55,4.0,3079.0,,486.13,55.56,675.0,6266.9,2.0,0.0,0.0,275.55,0.0,vehroute_345.4 tripinfo_345.4,DEFAULT_VEHTYPE,1.0,
4297,485.0,2702.0,,0.0,55.56,2.0,3080.0,,429.88,55.57,378.0,5827.41,0.0,0.0,0.0,7.25,0.0,vehroute_485.0 tripinfo_485.0,DEFAULT_VEHTYPE,1.0,
4298,492.3,2970.0,,0.0,55.56,0.0,3080.0,,481.41,55.56,110.0,2256.91,0.0,0.0,0.0,0.0,0.0,vehroute_492.3 tripinfo_492.3,DEFAULT_VEHTYPE,1.0,
4299,497.0,2704.0,,0.0,55.56,4.0,3081.0,,475.38,55.57,377.0,5228.76,0.0,0.0,0.0,51.38,0.0,vehroute_497.0 tripinfo_497.0,DEFAULT_VEHTYPE,1.0,
4300,426.1,2753.0,,0.0,55.57,0.06,3082.0,,481.41,55.56,329.0,5228.76,3.3,0.0,0.0,3.3,0.0,vehroute_426.1 tripinfo_426.1,DEFAULT_VEHTYPE,1.0,
4301,522.1,2850.0,,0.0,55.55,0.0,3083.0,,489.02,55.57,233.0,3963.55,0.0,0.0,0.0,0.0,0.0,vehroute_522.1 tripinfo_522.1,DEFAULT_VEHTYPE,1.0,
4302,407.3,2946.0,,0.0,55.57,0.55,3083.0,,490.96,55.57,137.0,2584.63,0.0,0.0,0.0,0.0,0.0,vehroute_407.3 tripinfo_407.3,DEFAULT_VEHTYPE,1.0,
4303,317.9,2610.0,,0.0,55.56,0.0,3084.0,,487.52,55.56,474.0,6639.74,13.91,0.0,0.0,48.36,0.0,vehroute_317.9 tripinfo_317.9,DEFAULT_VEHTYPE,1.0,
4304,385.9,2424.0,,0.0,55.55,0.93,3086.0,,490.96,55.57,662.0,8314.15,16.41,0.0,0.0,115.67,0.0,vehroute_385.9 tripinfo_385.9,DEFAULT_VEHTYPE,1.0,
4305,479.1,2750.0,,0.0,55.55,0.0,3086.0,,491.1,55.55,336.0,5275.17,8.73,0.0,0.0,8.73,0.0,vehroute_479.1 tripinfo_479.1,DEFAULT_VEHTYPE,1.0,
4306,414.0,2714.0,,0.0,55.57,14.0,3087.0,,492.01,55.56,373.0,5827.41,3.0,0.0,0.0,3.0,0.0,vehroute_414.0 tripinfo_414.0,DEFAULT_VEHTYPE,1.0,
4307,511.2,2800.0,,0.0,55.56,0.0,3087.0,,489.02,55.57,287.0,4706.89,0.0,0.0,0.0,0.0,0.0,vehroute_511.2 tripinfo_511.2,DEFAULT_VEHTYPE,1.0,
4308,520.1,2782.0,,0.0,55.55,0.18,3088.0,,476.21,55.57,306.0,4975.61,0.0,0.0,0.0,0.0,0.0,vehroute_520.1 tripinfo_520.1,DEFAULT_VEHTYPE,1.0,
4309,399.4,3028.0,,0.0,55.57,0.73,3088.0,,486.13,55.56,60.0,1558.62,0.0,0.0,0.0,0.0,0.0,vehroute_399.4 tripinfo_399.4,DEFAULT_VEHTYPE,1.0,
4310,415.1,2786.0,,0.0,55.57,4.18,3091.0,,481.41,55.56,305.0,4877.78,3.0,0.0,0.0,3.0,0.0,vehroute_415.1 tripinfo_415.1,DEFAULT_VEHTYPE,1.0,
4311,501.2,2882.0,,0.0,55.56,2.0,3091.0,,491.1,55.55,209.0,3626.46,0.0,0.0,0.0,0.0,0.0,vehroute_501.2 tripinfo_501.2,DEFAULT_VEHTYPE,1.0,
4312,304.13,2580.0,,0.0,55.57,0.0,3093.0,,492.01,55.56,513.0,7663.12,0.0,0.0,0.0,13.28,0.0,vehroute_304.13 tripinfo_304.13,DEFAULT_VEHTYPE,1.0,
4313,416.1,2748.0,,0.0,55.57,0.63,3093.0,,487.52,55.56,345.0,5465.85,1.0,0.0,0.0,1.0,0.0,vehroute_416.1 tripinfo_416.1,DEFAULT_VEHTYPE,1.0,
4314,448.1,2761.0,,0.0,55.56,4.75,3095.0,,481.41,55.56,334.0,4993.69,0.0,0.0,0.0,26.55,0.0,vehroute_448.1 tripinfo_448.1,DEFAULT_VEHTYPE,1.0,
4315,409.3,2948.0,,0.0,55.57,2.55,3095.0,,476.21,55.57,147.0,2695.47,1.34,0.0,0.0,1.34,0.0,vehroute_409.3 tripinfo_409.3,DEFAULT_VEHTYPE,1.0,
4316,496.1,2790.0,,0.0,55.56,0.0,3096.0,,429.88,55.57,306.0,4877.78,3.39,0.0,0.0,3.39,0.0,vehroute_496.1 tripinfo_496.1,DEFAULT_VEHTYPE,1.0,
4317,404.0,2716.0,,0.0,55.57,16.0,3097.0,,481.41,55.56,381.0,5580.05,4.72,0.0,0.0,31.26,0.0,vehroute_404.0 tripinfo_404.0,DEFAULT_VEHTYPE,1.0,
4318,483.2,2958.0,,0.0,55.55,0.86,3097.0,,494.71,55.55,139.0,2664.89,0.0,0.0,0.0,0.0,0.0,vehroute_483.2 tripinfo_483.2,DEFAULT_VEHTYPE,1.0,
4319,481.1,2752.0,,0.0,55.55,2.0,3098.0,,481.41,55.56,346.0,5042.06,27.42,0.0,0.0,35.09,0.0,vehroute_481.1 tripinfo_481.1,DEFAULT_VEHTYPE,1.0,
4320,357.8,2602.0,,0.0,55.56,2.0,3099.0,,489.02,55.57,497.0,7007.16,20.13,0.0,0.0,44.78,0.0,vehroute_357.8 tripinfo_357.8,DEFAULT_VEHTYPE,1.0,
4321,411.3,2859.0,,0.0,55.57,0.18,3100.0,,489.02,55.57,241.0,3691.47,6.68,0.0,0.0,24.81,0.0,vehroute_411.3 tripinfo_411.3,DEFAULT_VEHTYPE,1.0,
4322,462.4,2890.0,,0.0,55.55,0.53,3100.0,,490.96,55.57,210.0,3632.26,0.65,0.0,0.0,0.65,0.0,vehroute_462.4 tripinfo_462.4,DEFAULT_VEHTYPE,1.0,
4323,513.2,2902.0,,0.0,55.56,2.0,3100.0,,489.65,55.55,198.0,3408.23,0.0,0.0,0.0,5.36,0.0,vehroute_513.2 tripinfo_513.2,DEFAULT_VEHTYPE,1.0,
4324,412.1,2829.0,,0.0,55.57,0.43,3101.0,,491.1,55.55,272.0,4456.04,0.0,0.0,0.0,0.0,0.0,vehroute_412.1 tripinfo_412.1,DEFAULT_VEHTYPE,1.0,
4325,504.5,2965.0,,0.0,55.56,0.29,3101.0,,487.52,55.56,136.0,2608.87,0.0,0.0,0.0,0.0,0.0,vehroute_504.5 tripinfo_504.5,DEFAULT_VEHTYPE,1.0,
4326,444.1,2759.0,,0.0,55.56,2.75,3102.0,,489.02,55.57,343.0,4966.98,12.05,0.0,0.0,37.68,0.0,vehroute_444.1 tripinfo_444.1,DEFAULT_VEHTYPE,1.0,
4327,468.1,2765.0,,0.0,55.55,0.71,3102.0,,489.65,55.55,337.0,5275.17,5.45,0.0,0.0,9.81,0.0,vehroute_468.1 tripinfo_468.1,DEFAULT_VEHTYPE,1.0,
4328,486.0,2704.0,,0.0,55.56,4.0,3104.0,,475.38,55.57,400.0,6178.39,0.0,0.0,0.0,6.92,0.0,vehroute_486.0 tripinfo_486.0,DEFAULT_VEHTYPE,1.0,
4329,500.0,2710.0,,0.0,55.56,10.0,3104.0,,489.02,55.57,394.0,6057.53,0.0,0.0,0.0,9.58,0.0,vehroute_500.0 tripinfo_500.0,DEFAULT_VEHTYPE,1.0,
4330,497.1,2775.0,,0.0,55.56,0.0,3107.0,,475.38,55.57,332.0,5228.76,7.05,0.0,0.0,7.05,0.0,vehroute_497.1 tripinfo_497.1,DEFAULT_VEHTYPE,1.0,
4331,445.4,2940.0,,0.0,55.56,0.0,3107.0,,491.1,55.55,167.0,3045.9,0.0,0.0,0.0,0.0,0.0,vehroute_445.4 tripinfo_445.4,DEFAULT_VEHTYPE,1.0,
4332,454.7,3015.0,,0.0,55.57,0.0,3107.0,,476.21,55.57,92.0,1990.1,0.0,0.0,0.0,0.0,0.0,vehroute_454.7 tripinfo_454.7,DEFAULT_VEHTYPE,1.0,
4333,460.2,2820.0,,0.0,55.57,0.0,3109.0,,487.52,55.56,289.0,4706.89,2.0,0.0,0.0,2.0,0.0,vehroute_460.2 tripinfo_460.2,DEFAULT_VEHTYPE,1.0,
4334,488.3,2843.0,,0.0,55.56,0.9,3109.0,,486.13,55.56,266.0,4417.27,0.0,0.0,0.0,0.0,0.0,vehroute_488.3 tripinfo_488.3,DEFAULT_VEHTYPE,1.0,
4335,420.6,2985.0,,0.0,55.57,0.79,3109.0,,476.21,55.57,124.0,2435.49,0.0,0.0,0.0,0.0,0.0,vehroute_420.6 tripinfo_420.6,DEFAULT_VEHTYPE,1.0,
4336,484.1,2800.0,,0.0,55.56,0.0,3111.0,,490.96,55.57,311.0,5003.63,2.98,0.0,0.0,2.98,0.0,vehroute_484.1 tripinfo_484.1,DEFAULT_VEHTYPE,1.0,
4337,476.3,2927.0,,0.0,55.55,2.0,3112.0,,476.21,55.57,185.0,3290.02,0.0,0.0,0.0,0.0,0.0,vehroute_476.3 tripinfo_476.3,DEFAULT_VEHTYPE,1.0,
4338,327.3,2477.0,,0.0,55.57,2.0,3113.0,,481.41,55.56,636.0,6057.53,45.89,0.0,0.0,251.74,0.0,vehroute_327.3 tripinfo_327.3,DEFAULT_VEHTYPE,1.0,
4339,341.15,2550.0,,0.0,55.55,0.0,3113.0,,490.96,55.57,563.0,6716.26,32.06,0.0,0.0,132.26,0.0,vehroute_341.15 tripinfo_341.15,DEFAULT_VEHTYPE,1.0,
4340,425.0,2714.0,,0.0,55.57,14.0,3113.0,,492.01,55.56,399.0,6178.39,0.0,0.0,0.0,6.42,0.0,vehroute_425.0 tripinfo_425.0,DEFAULT_VEHTYPE,1.0,
4341,434.0,2710.0,,0.0,55.57,10.0,3115.0,,491.1,55.55,405.0,6291.75,2.0,0.0,0.0,4.24,0.0,vehroute_434.0 tripinfo_434.0,DEFAULT_VEHTYPE,1.0,
4342,427.2,2792.0,,0.0,55.57,2.0,3115.0,,487.52,55.56,323.0,5205.87,0.0,0.0,0.0,0.0,0.0,vehroute_427.2 tripinfo_427.2,DEFAULT_VEHTYPE,1.0,
4343,514.2,2882.0,,0.0,55.56,2.0,3115.0,,492.01,55.56,233.0,3902.96,4.05,0.0,0.0,4.05,0.0,vehroute_514.2 tripinfo_514.2,DEFAULT_VEHTYPE,1.0,
4344,466.5,2950.0,,0.0,55.55,0.0,3117.0,,486.13,55.56,167.0,3045.9,0.0,0.0,0.0,0.0,0.0,vehroute_466.5 tripinfo_466.5,DEFAULT_VEHTYPE,1.0,
4345,508.0,2704.0,,0.0,55.56,4.0,3118.0,,475.38,55.57,414.0,5205.87,0.0,0.0,0.0,90.36,0.0,vehroute_508.0 tripinfo_508.0,DEFAULT_VEHTYPE,1.0,
4346,478.1,3006.0,,0.0,55.55,6.0,3118.0,,489.02,55.57,112.0,2277.96,0.0,0.0,0.0,0.0,0.0,vehroute_478.1 tripinfo_478.1,DEFAULT_VEHTYPE,1.0,
4347,481.2,2802.0,,0.0,55.55,2.0,3119.0,,481.41,55.56,317.0,5042.06,0.0,0.0,0.0,5.67,0.0,vehroute_481.2 tripinfo_481.2,DEFAULT_VEHTYPE,1.0,
4348,410.4,2940.0,,0.0,55.57,0.0,3119.0,,486.13,55.56,179.0,3161.33,0.0,0.0,0.0,0.0,0.0,vehroute_410.4 tripinfo_410.4,DEFAULT_VEHTYPE,1.0,
4349,387.10,2619.0,,0.0,55.55,0.82,3120.0,,475.38,55.57,501.0,6329.3,12.17,0.0,0.0,97.13,0.0,vehroute_387.10 tripinfo_387.10,DEFAULT_VEHTYPE,1.0,
4350,444.2,2815.0,,0.0,55.56,2.5,3120.0,,489.02,55.57,305.0,4966.98,0.0,0.0,0.0,0.0,0.0,vehroute_444.2 tripinfo_444.2,DEFAULT_VEHTYPE,1.0,
4351,491.0,2714.0,,0.0,55.56,14.0,3121.0,,489.65,55.55,407.0,6336.15,3.12,0.0,0.0,3.12,0.0,vehroute_491.0 tripinfo_491.0,DEFAULT_VEHTYPE,1.0,
4352,463.2,2850.0,,0.0,55.55,0.0,3122.0,,429.88,55.57,272.0,4456.04,0.0,0.0,0.0,0.0,0.0,vehroute_463.2 tripinfo_463.2,DEFAULT_VEHTYPE,1.0,
4353,469.2,3006.0,,0.0,55.55,6.0,3123.0,,492.01,55.56,117.0,2353.57,0.0,0.0,0.0,0.0,0.0,vehroute_469.2 tripinfo_469.2,DEFAULT_VEHTYPE,1.0,
4354,428.0,2720.0,,0.0,55.57,20.0,3124.0,,494.71,55.55,404.0,6329.3,0.0,0.0,0.0,0.0,0.0,vehroute_428.0 tripinfo_428.0,DEFAULT_VEHTYPE,1.0,
4355,480.0,2714.0,,0.0,55.55,14.0,3125.0,,492.01,55.56,411.0,6336.15,7.36,0.0,0.0,7.36,0.0,vehroute_480.0 tripinfo_480.0,DEFAULT_VEHTYPE,1.0,
4356,422.1,2927.0,,0.0,55.57,2.0,3125.0,,489.02,55.57,198.0,3473.17,0.0,0.0,0.0,0.0,0.0,vehroute_422.1 tripinfo_422.1,DEFAULT_VEHTYPE,1.0,
4357,464.1,2831.0,,0.0,55.55,2.43,3128.0,,475.38,55.57,297.0,4807.02,3.06,0.0,0.0,3.07,0.0,vehroute_464.1 tripinfo_464.1,DEFAULT_VEHTYPE,1.0,
4358,433.7,3032.0,,0.0,55.57,0.42,3129.0,,489.02,55.57,97.0,1990.1,5.48,0.0,0.0,5.48,0.0,vehroute_433.7 tripinfo_433.7,DEFAULT_VEHTYPE,1.0,
4359,333.13,2532.0,,0.0,55.55,0.75,3130.0,,476.21,55.57,598.0,6291.75,2.32,0.0,0.0,196.89,0.0,vehroute_333.13 tripinfo_333.13,DEFAULT_VEHTYPE,1.0,
4360,472.0,2720.0,,0.0,55.55,20.0,3130.0,,494.71,55.55,410.0,6395.94,2.42,0.0,0.0,2.42,0.0,vehroute_472.0 tripinfo_472.0,DEFAULT_VEHTYPE,1.0,
4361,526.3,2910.0,,0.0,55.55,2.31,3130.0,,481.41,55.56,220.0,3732.3,3.0,0.0,0.0,3.0,0.0,vehroute_526.3 tripinfo_526.3,DEFAULT_VEHTYPE,1.0,
4362,411.4,2912.0,,0.0,55.57,0.24,3130.0,,489.02,55.57,218.0,3691.47,1.64,0.0,0.0,1.65,0.0,vehroute_411.4 tripinfo_411.4,DEFAULT_VEHTYPE,1.0,
4363,525.1,2815.0,,0.0,55.55,2.5,3131.0,,492.01,55.56,316.0,5026.39,7.27,0.0,0.0,7.27,0.0,vehroute_525.1 tripinfo_525.1,DEFAULT_VEHTYPE,1.0,
4364,439.2,2820.0,,0.0,55.57,0.0,3131.0,,494.71,55.55,311.0,4975.61,5.05,0.0,0.0,5.05,0.0,vehroute_439.2 tripinfo_439.2,DEFAULT_VEHTYPE,1.0,
4365,440.7,3071.0,,0.0,55.56,0.41,3131.0,,490.96,55.57,60.0,1558.62,0.0,0.0,0.0,0.0,0.0,vehroute_440.7 tripinfo_440.7,DEFAULT_VEHTYPE,1.0,
4366,265.6,2572.0,,0.0,55.57,0.57,3135.0,,475.38,55.57,563.0,2935.61,39.92,0.0,0.0,403.39,0.0,vehroute_265.6 tripinfo_265.6,DEFAULT_VEHTYPE,1.0,
4367,438.1,2775.0,,0.0,55.57,0.0,3135.0,,487.52,55.56,360.0,5718.95,0.0,0.0,0.0,0.0,0.0,vehroute_438.1 tripinfo_438.1,DEFAULT_VEHTYPE,1.0,
4368,426.2,2806.0,,0.0,55.57,0.12,3136.0,,481.41,55.56,330.0,5228.76,4.86,0.0,0.0,4.86,0.0,vehroute_426.2 tripinfo_426.2,DEFAULT_VEHTYPE,1.0,
4369,401.2,2927.0,,0.0,55.57,2.0,3136.0,,491.1,55.55,209.0,3632.26,0.0,0.0,0.0,0.0,0.0,vehroute_401.2 tripinfo_401.2,DEFAULT_VEHTYPE,1.0,
4370,403.1,2829.0,,0.0,55.57,0.43,3137.0,,492.01,55.56,308.0,5003.63,0.0,0.0,0.0,0.0,0.0,vehroute_403.1 tripinfo_403.1,DEFAULT_VEHTYPE,1.0,
4371,448.2,2819.0,,0.0,55.56,6.5,3138.0,,481.41,55.56,319.0,4993.69,0.0,0.0,0.0,11.02,0.0,vehroute_448.2 tripinfo_448.2,DEFAULT_VEHTYPE,1.0,
4372,404.1,2770.0,,0.0,55.57,0.77,3139.0,,481.41,55.56,369.0,5580.05,8.72,0.0,0.0,19.74,0.0,vehroute_404.1 tripinfo_404.1,DEFAULT_VEHTYPE,1.0,
4373,416.2,2795.0,,0.0,55.57,0.26,3139.0,,487.52,55.56,344.0,5465.85,0.0,0.0,0.0,0.0,0.0,vehroute_416.2 tripinfo_416.2,DEFAULT_VEHTYPE,1.0,
4374,408.4,3100.0,,0.0,55.57,0.0,3139.0,,475.38,55.57,39.0,1210.74,0.0,0.0,0.0,0.0,0.0,vehroute_408.4 tripinfo_408.4,DEFAULT_VEHTYPE,1.0,
4375,304.14,2640.0,,0.0,55.57,0.0,3140.0,,492.01,55.56,500.0,7663.12,0.0,0.0,0.0,0.0,0.0,vehroute_304.14 tripinfo_304.14,DEFAULT_VEHTYPE,1.0,
4376,510.0,2708.0,,0.0,55.56,8.0,3140.0,,486.13,55.56,432.0,6639.74,5.96,0.0,0.0,5.96,0.0,vehroute_510.0 tripinfo_510.0,DEFAULT_VEHTYPE,1.0,
4377,452.2,2802.0,,0.0,55.57,2.0,3140.0,,429.88,55.57,338.0,3733.15,0.0,0.0,0.0,118.27,0.0,vehroute_452.2 tripinfo_452.2,DEFAULT_VEHTYPE,1.0,
4378,511.3,2852.0,,0.0,55.56,2.0,3141.0,,489.02,55.57,289.0,4706.89,2.0,0.0,0.0,2.0,0.0,vehroute_511.3 tripinfo_511.3,DEFAULT_VEHTYPE,1.0,
4379,523.0,2712.0,,0.0,55.55,12.0,3143.0,,491.1,55.55,431.0,6395.94,11.0,0.0,0.0,22.91,0.0,vehroute_523.0 tripinfo_523.0,DEFAULT_VEHTYPE,1.0,
4380,524.4,3004.0,,0.0,55.55,4.0,3143.0,,489.65,55.55,139.0,2664.89,0.0,0.0,0.0,0.0,0.0,vehroute_524.4 tripinfo_524.4,DEFAULT_VEHTYPE,1.0,
4381,424.2,2852.0,,0.0,55.57,2.0,3144.0,,489.65,55.55,292.0,4773.09,0.35,0.0,0.0,0.35,0.0,vehroute_424.2 tripinfo_424.2,DEFAULT_VEHTYPE,1.0,
4382,515.4,3008.0,,0.0,55.56,8.0,3144.0,,481.41,55.56,136.0,2608.87,0.0,0.0,0.0,0.0,0.0,vehroute_515.4 tripinfo_515.4,DEFAULT_VEHTYPE,1.0,
4383,479.2,2800.0,,0.0,55.55,0.0,3146.0,,491.1,55.55,346.0,5275.17,18.48,0.0,0.0,18.48,0.0,vehroute_479.2 tripinfo_479.2,DEFAULT_VEHTYPE,1.0,
4384,505.2,2929.0,,0.0,55.56,4.0,3146.0,,494.71,55.55,217.0,3732.3,0.0,0.0,0.0,0.0,0.0,vehroute_505.2 tripinfo_505.2,DEFAULT_VEHTYPE,1.0,
4385,462.5,2937.0,,0.0,55.55,0.16,3146.0,,490.96,55.57,209.0,3632.26,0.0,0.0,0.0,0.0,0.0,vehroute_462.5 tripinfo_462.5,DEFAULT_VEHTYPE,1.0,
4386,435.2,2958.0,,0.0,55.57,0.86,3146.0,,489.65,55.55,188.0,3290.02,2.48,0.0,0.0,2.83,0.0,vehroute_435.2 tripinfo_435.2,DEFAULT_VEHTYPE,1.0,
4387,324.13,2532.0,,0.0,55.57,0.75,3147.0,,491.1,55.55,615.0,5635.79,18.56,0.0,0.0,262.16,0.0,vehroute_324.13 tripinfo_324.13,DEFAULT_VEHTYPE,1.0,
4388,503.4,3028.0,,0.0,55.56,0.73,3147.0,,492.01,55.56,119.0,2256.91,8.65,0.0,0.0,8.65,0.0,vehroute_503.4 tripinfo_503.4,DEFAULT_VEHTYPE,1.0,
4389,446.0,2712.0,,0.0,55.56,12.0,3148.0,,489.65,55.55,436.0,6266.9,14.99,0.0,0.0,36.71,0.0,vehroute_446.0 tripinfo_446.0,DEFAULT_VEHTYPE,1.0,
4390,417.0,2720.0,,0.0,55.57,20.0,3149.0,,494.71,55.55,429.0,6589.28,1.0,0.0,0.0,3.67,0.0,vehroute_417.0 tripinfo_417.0,DEFAULT_VEHTYPE,1.0,
4391,413.1,2831.0,,0.0,55.57,2.43,3149.0,,489.65,55.55,318.0,4991.39,0.0,0.0,0.0,8.18,0.0,vehroute_413.1 tripinfo_413.1,DEFAULT_VEHTYPE,1.0,
4392,437.0,2716.0,,0.0,55.57,16.0,3150.0,,481.41,55.56,434.0,6713.49,0.22,0.0,0.0,1.58,0.0,vehroute_437.0 tripinfo_437.0,DEFAULT_VEHTYPE,1.0,
4393,419.4,3000.0,,0.0,55.57,0.0,3150.0,,429.88,55.57,150.0,1210.74,0.0,0.0,0.0,111.2,0.0,vehroute_419.4 tripinfo_419.4,DEFAULT_VEHTYPE,1.0,
4394,449.0,2718.0,,0.0,55.56,18.0,3151.0,,487.52,55.56,433.0,6639.74,0.0,0.0,0.0,7.01,0.0,vehroute_449.0 tripinfo_449.0,DEFAULT_VEHTYPE,1.0,
4395,309.14,2542.0,,0.0,55.56,0.83,3153.0,,429.88,55.57,611.0,3161.33,26.96,0.0,0.0,432.5,0.0,vehroute_309.14 tripinfo_309.14,DEFAULT_VEHTYPE,1.0,
